prod_id,prod_name,prod_category,sku,pos_name,pos_stock,pos_price
9820,"Bergan® Comfort Carrier™, Black with Grey, Small - 16"" L x 8"" W x 11"" H",accessories,879213009007,Bergan Comfort Carrier Black Small,-1.0,56.69
9821,"Bergan® Comfort Carrier™, Heather Grey, Small - 16"" L x 8"" W x 11"" H",accessories,879213009106,Bergan Carrier,0.0,50.39
9822,"Bergan® Comfort Carrier™, Heather Bermuda, Small - 16"" L x 8"" W x 11"" H",accessories,879213009137,Comfort Carrier Small/Petite 10lb,-1.0,56.69
9823,"Bergan® Comfort Carrier™, Black with Grey, Large - 19"" L x 10"" W x 13"" H",accessories,879213009182,Bergan Comfort Carrier Black Lrg,0.0,68.24
127,Exo Terra Snails,aquatics,015561219563,Exo Terra Snails,0.0,7.63
483,"Lagoon 11"" Oval",aquatics,030172031816,"Lagoon 11"" Oval",0.0,19.94
484,Lagoon Kidney,aquatics,030172031823,Lagoon Kidney,0.0,13.64
679,Suculate Garden,aquatics,850005832522,Succulent Garden #2,0.0,16.79
1739,Petcrestspiralstake,aquatics,026716800000,Diamond Grain Free 28lb,0.0,48.29
4241,Lock Crock 20oz,aquatics,030172010774,Lock Crock 20oz,0.0,11.54
4242,Lock Crock 10oz,aquatics,030172010767,Lock Crock 10oz,0.0,10.49
4248,Pet Water Bottle 32oz,aquatics,030172041716,Pet Water Bottle 32oz,0.0,9.44
4992,Aqueon Proscraper 3.0 Adjust,aquatics,015905002196,Aqueon Proscraper 3.0 Adjust,0.0,20.99
4993,Aqueon Proscraper 3.0 Short,aquatics,015905002325,Aqueon Proscraper 3.0 Short,0.0,13.64
4996,"Aqueon 14"" Led Bubble Wand",aquatics,015905062374,"Aqueon 14"" Led Bubble Wand",0.0,30.44
5010,Aqualife Thermal Temp,aquatics,15561229890,Aqualife Thermal Temp,0.0,4.36
5025,Marina 2way Control Valve,aquatics,015561111782,Marina 2way Control Valve,0.0,4.36
5029,Marina Digit Thermometer,aquatics,015561111966,Marina Digit Thermometer,0.0,22.04
5033,Mag-scrape Scraper Blades,aquatics,030172032127,Mag-scrape Scraper Blades,0.0,20.99
5034,Airpod,aquatics,030172047190,Airpod,0.0,88.19
5037,Marina Battery Air Pump,aquatics,015561111348,Marina Battery Air Pump,0.0,22.04
5039,"Aqualife 28"" Bubble Wall",aquatics,097612621501,"Aqualife 28"" Bubble Wall",0.0,9.44
5040,"Aqualife 23"" Bubble Wall",aquatics,784369933727,"Aqualife 23"" Bubble Wall",0.0,13.64
5042,Marina Air Curtain,aquatics,015561229920,Marina Air Curtain,0.0,10.49
5043,"Aqualife 48"" Bend Bubble Wall",aquatics,030172018701,"Aqualife 48"" Bend Bubble Wall",0.0,19.94
5045,"Aqualife 23.5"" Bend Bubble Wall",aquatics,015561229944,Exo Terra Boxwood Bush,0.0,14.69
5052,"Aquamist 12""",aquatics,030172333125,"Aquamist 12""",0.0,7.63
5055,Aqualife Stand Airline Tube 8ft,aquatics,030172350085,Aqualife Stand Airline Tube 8f,0.0,4.36
5059,Marina Air Stone 2pk,aquatics,015561109611,Marina Air Stone 2pk,0.0,2.17
5060,"Aquamist 7/16""",aquatics,030172332067,"Aquamist 7/16""",0.0,2.17
5066,Act-air Skele on Wheel,aquatics,030172104909,Skeleton Escape,0.0,9.44
5086,Airtech 2k4,aquatics,030172047220,Airtech 2k4,0.0,36.74
5096,Caribsea Aragonite 15lb,aquatics,97612009361,Caribsea Aragonite 15lb,0.0,22.04
5101,Fluval Bio - stratum 4.4lb,aquatics,015561126996,Fluval Bio - stratum 4.4lb,0.0,19.94
5102,Fluval Stratum 4.4lb,aquatics,1556112639,Fluval Stratum 4.4lb,0.0,17.84
5107,Spectrastone Mini Rainbow 5lb,aquatics,096316660267,Spectrastone Lake Green 5lb,0.0,6.54
5111,Spectrastone Red 5lb,aquatics,097612090413,Spectrastone Red 5lb,0.0,7.63
5112,Spectrastone Mini Black Lag 5lb,aquatics,47497269237,Spectrastone Mini Black Lag 5l,0.0,8.73
5113,Spectrastone Berry Lk 5lb,aquatics,096316660267,Spectrastone Lake Green 5lb,0.0,6.54
5116,Purewater Pebble Blue Lag 5lb,aquatics,096316660441,Zilla Basic Tropical Kit,0.0,104.99
5119,Spectrastone Lake Green 5lb,aquatics,096316660267,Spectrastone Lake Green 5lb,0.0,6.54
5121,Purewater Pebbles Black Beaty 5lb,aquatics,015561226004,Mini Natural Wide Terrarium,0.0,62.99
5122,Purewater Pebbles Rainbow Gems 5lb,aquatics,015561226028,Purewater Pebbles Rainbow Gems,0.0,6.54
5131,Spectrastone Blue Jean 25lb,aquatics,015561226134,Spectrastone lb Black 25lb,0.0,27.29
5134,Spectrastone lb Black 25lb,aquatics,015561226134,Spectrastone lb Black 25lb,0.0,27.29
5135,Purewatr Pebbles Liberty 25 lb,aquatics,015561226103,Purewatr Pebbles Liberty 25 lb,0.0,25.19
5140,Sinkers Water Lily Red Medium,aquatics,030172055485,Sinkers Water Lily Red Medium,0.0,6.54
5143,Sinkers Blom Ludwig Green Super,aquatics,030172091032,Sinkers Blom Ludwig Green Supe,0.0,10.49
5145,Sinkers Bloom Ludwigia Red Giant,aquatics,030172055652,Sinkers Bloom Ludwigia Red Gia,0.0,12.59
5146,Sinkers Ambulia Green Giant,aquatics,030172055669,Sinkers Ambulia Green Giant,0.0,13.64
5157,Aqua plant 8' Plant Green,aquatics,030172055478,Aqua plant 8' Plant Green,0.0,10.49
5159,"Aquatop Vibrant Gar Blue Plant 16""",aquatics,021653101128,Aquatop Vibrant Gar Viol Plant,0.0,14.69
5162,"Aquatop Vibrant Pass Yellw Plant 16""",aquatics,050024364318,Aquatop Vibrant Pass Rose Plan,0.0,11.54
5164,"Aquatop Vibrant Wild Purple Plant 16""",aquatics,010053870426,Aquatop Vibrant Wild Purple Pl,0.0,11.54
5165,"Aquatop Vibrant Gar Pink Plant 16""",aquatics,021653101128,Aquatop Vibrant Gar Viol Plant,0.0,14.69
5166,"Aquatop Vibrant Pass Rose Plant 16""",aquatics,050024364318,Aquatop Vibrant Pass Rose Plan,0.0,11.54
5167,"Aquatop Vibrant Wild White Plant 16""",aquatics,010053870426,Aquatop Vibrant Wild Purple Pl,0.0,11.54
5168,"Aquatop Vibrant Pass Turq Plant 16""",aquatics,050024364318,Aquatop Vibrant Pass Rose Plan,0.0,11.54
5169,"Aquatop Vibrant Gar Viol Plant 16""",aquatics,024089792730,Aquatop Vibrant Gar Pink Plant,0.0,17.84
5170,Aquatop Vibrant Gar Purple Plant,aquatics,076484228582,turbo,0.0,3.27
5171,"Aquatop Vibrant Gar Green Plant 16""",aquatics,021653101128,Aquatop Vibrant Gar Viol Plant,0.0,14.69
5172,"Aquatop Vibrant Wild Red Plant 16""",aquatics,010053870426,Aquatop Vibrant Wild Purple Pl,0.0,11.54
5173,"Aquatop Vibrant Pass Blue Plant 16""",aquatics,050024364318,Aquatop Vibrant Pass Rose Plan,0.0,11.54
5174,"Aquatop Vibrant Gar Blue Plant 10""",aquatics,076484228582,turbo,0.0,3.27
5176,"Aquatop Vibrant Pass Yellow Plant 10""",aquatics,009079059817,Aquatop Vibrant Pass Pink Plan,0.0,14.69
5179,"Aquatop Vibrant Gar Pink Plant 10""",aquatics,024089792730,Aquatop Vibrant Gar Pink Plant,0.0,17.84
5180,"Aquatop Vibrant Wild Purple Plant 10""",aquatics,010053870426,Aquatop Vibrant Wild Purple Pl,0.0,11.54
5181,"Aquatop Vibrant Gar Viol Plant 10""",aquatics,021653101128,Aquatop Vibrant Gar Viol Plant,0.0,14.69
5183,"Aquatop Vibrant Pass Rose Plant 6""",aquatics,050024364318,Aquatop Vibrant Pass Rose Plan,0.0,11.54
5188,"Aquatop Vibrant Gar Purple Plant 10""",aquatics,010053870426,Aquatop Vibrant Wild Purple Pl,0.0,11.54
5189,"Aquatop Vibrant Pass Blue Plant 10""",aquatics,009079059817,Aquatop Vibrant Pass Pink Plan,0.0,14.69
5190,Aquatop Vibrant Pass Pink Plant 10',aquatics,009079059817,Aquatop Vibrant Pass Pink Plan,0.0,14.69
5192,"Aquatop Vibrant Pass Rse Plant 6""",aquatics,076484835278,Yarn Cat Toy,-1.0,2.17
5193,"Aquatop Vibrant Gar Pink Plant 6""",aquatics,076484228582,turbo,0.0,3.27
5196,"Aquatop Vibrant Gar Purple Plant 6""",aquatics,076484228582,turbo,0.0,3.27
5197,"Aquatop Vibrant Gar Blue Plant 6""",aquatics,076484228582,turbo,0.0,3.27
5198,"Aquatop Vibrant Gar Viol Plant 6""",aquatics,076484851216,Aquatop Vibrant Gar Viol Plant,0.0,11.54
5199,"Aquatop Vibrant Wild Purple Plant 6""",aquatics,010053870426,Aquatop Vibrant Wild Purple Pl,0.0,11.54
5200,"Aquatop Vibrant Pass Rose Plant 6""",aquatics,076484536090,Cat toy,-11.0,3.27
5201,"Aquatop Vibrant Gar Green Plant 6""",aquatics,076484228582,turbo,0.0,3.27
5213,"Aqualife Plant Scapes 8""",aquatics,018940313014,Aqualife Decoscapes Large,0.0,17.84
5218,"Aqualife Plant Scapes 14""",aquatics,618940313090,"Aqualife Plant Scapes 14""",0.0,17.84
5221,Aqualife Decoscapes Small,aquatics,018940313014,Aqualife Decoscapes Large,0.0,17.84
5224,"Aqualife Plant Scapes 10""",aquatics,618940313113,"Aqualife Plant Scapes 10""",0.0,14.69
5226,Aqualife Decoscapes Large,aquatics,018940313014,Aqualife Decoscapes Large,0.0,17.84
5229,Sinkers Red Water Hyacinth Bottom,aquatics,030172050589,Sinkers Red Water Hyacinth Bot,0.0,5.45
5257,Foregrounder Cabomba Greenward,aquatics,030172055102,Foregrounder Cabomba Greenward,0.0,3.27
5258,"Glo-Plant 4"" Aquaplnt",aquatics,046798784074,Tetra Glo Multi Plant,0.0,10.49
5265,Frozen Olaf Slide Mini,aquatics,030172090097,Frozen Olaf Slide Mini,0.0,7.63
5266,Sesame Oscar the Grouch,aquatics,030172099670,Sesame Oscar the Grouch,0.0,5.45
5274,Little Meremaid 5pk,aquatics,030172082740,Little Meremaid 5pk,0.0,30.44
5275,Aquascapes Medium Green/Pink Bunch,aquatics,030172062308,Rock Stack,0.0,10.49
5277,Aquascapes Small Purpl Bunch,aquatics,03017209876,Aquascapes Small Purpl Bunch,0.0,4.36
5279,Aquascapes Medium Pennywort Bunch,aquatics,030172080128,Aquascapes Medium Pennywort Bu,0.0,4.36
5283,Aquascapes Glow Bunch Medium Green/Pink,aquatics,030172101045,Aquascapes Glow Bunch Medium G,0.0,4.36
5288,Aqua Floras Living Large Log,aquatics,030172105463,Aqua Floras Living Large Log,0.0,17.84
5292,"Galapagos 12""-24"" Spider Wd",aquatics,759834053194,"Galapagos 12""-24"" Spider Wd",0.0,30.44
5293,Zoo Med Medium Spider Wood,aquatics,097612200928,Zoo Med Mopani Wood Medium,-1.0,17.84
5298,Mopani Wd Medium,aquatics,030172104657,Mopani Wd Medium,0.0,15.74
5305,Plant Decor Kit 2md 4xs color,aquatics,030172101779,Plant Decor Kit 2md 4xs color,0.0,16.79
5310,Skeleton Escape,aquatics,030172104909,Skeleton Escape,0.0,9.44
5313,Coral Rock Large,aquatics,015561147583,Coral Rock Large,0.0,41.99
5314,Jammin Jam,aquatics,030172040511,Jammin Jam,0.0,7.63
5315,Weird Waters Sign,aquatics,030172045530,Weird Waters Sign,0.0,5.45
5323,Clown Fish,aquatics,030172080579,Clown Fish,0.0,6.54
5326,Jaws W Bair Tank Medium,aquatics,030172103889,Jaws W Bair Tank Medium,0.0,20.99
5337,Gary Large,aquatics,030172068966,Gary Large,0.0,13.64
5338,Spongebob Large,aquatics,030172075940,Spongebob Large,0.0,22.04
5342,"Roundstone Hideaway Large 4""",aquatics,030172078552,"Roundstone Hideaway Large 4""",0.0,20.99
5352,Shipwreck Bow Large,aquatics,030172014581,Shipwreck Bow Large,0.0,94.49
5360,Dilophosaurus Medium,aquatics,030172103858,Dilophosaurus Medium,0.0,15.74
5365,Medium Afr Shade Leaf Log,aquatics,030172045776,Medium Afr Shade Leaf Log,0.0,15.74
5366,Naturals Log Medium,aquatics,030172902741,Perch with Mirror and Beads & Seed Cup,-2.0,4.36
5376,Minions Beacg Buddies Small,aquatics,030172104299,Minions Beacg Buddies Small,0.0,15.74
5377,Kev & Stuart Surf Small,aquatics,030172104282,Kev & Stuart Surf Small,0.0,15.74
5381,Barbies Mermaid Medium,aquatics,030172115486,Barbies Mermaid Medium,0.0,13.64
5382,Barbie Mermaid Medium,aquatics,030172115479,Barbie Mermaid Medium,0.0,13.64
5384,Stump Ornatment Large,aquatics,030172045783,Mini Undersea Mini Cannon,0.0,4.36
5385,Wood Decor,aquatics,030172104664,Wood Decor,0.0,20.99
5389,Fighter Jet Wreck Scape,aquatics,030172083518,Fighter Jet Wreck Scape,0.0,57.74
5395,Pipe Hideaway Large,aquatics,030172064432,Pipe Hideaway Large,0.0,10.49
5397,Marina Naturals Large,aquatics,644472008685,Marina Naturals Large,0.0,41.99
5408,Red Rock Tank Decor,aquatics,030172017797,Red Rock Tank Decor,0.0,36.74
5411,Rock Cave Mountain,aquatics,030172064425,Rock Cave Mountain,0.0,30.44
5413,Zoo Med Aqualog Large,aquatics,097612240313,Zoo Med Aqualog Large,0.0,23.09
5415,Small Rdck Cave,aquatics,030172064401,Small Rdck Cave,0.0,20.99
5425,Rock Stack,aquatics,030172062308,Rock Stack,0.0,10.49
5427,Kitbox Volcano,aquatics,798549198820,Kitbox Volcano,0.0,71.39
5431,Bonsai Tree Small,aquatics,030172072062,Bonsai Tree Small,0.0,19.94
5433,Green Leaf Dirtfwood,aquatics,030172098154,Green Leaf Dirtfwood,0.0,10.49
5435,Mossy Rock Scape,aquatics,030172088131,Mossy Rock Scape,0.0,30.44
5450,Castle Super Section B,aquatics,030172027352,Castle Super Section B,0.0,83.99
5451,Castle Super Sec A,aquatics,030172027345,Castle Super Sec A,0.0,62.99
5460,Mini Castle,aquatics,030172027482,Mini Castle,0.0,9.44
5468,Mini Undersea Mini Cannon,aquatics,030172045783,Mini Undersea Mini Cannon,0.0,4.36
5476,Treasure Chest Large,aquatics,030172019418,Treasure Chest Large,0.0,41.99
5484,Cascade 150/200 Flt Cartridge,aquatics,071859475110,Cascade 150/200 Flt Cartridge,0.0,5.45
5488,Forza Replace Fzpuv Cartridge,aquatics,048054810589,Forza Replace Fzpuv Cartridge,0.0,13.64
5493,Acurel Amonia Reduce Pad,aquatics,087535360687,Acurel Amonia Reduce Pad,0.0,10.49
5498,Nitrate Remover Pad,aquatics,030172082269,Nitrate Remover Pad,0.0,9.44
5500,Cascade 20 Filter 3pk,aquatics,97612510119,Cascade 20 Filter 3pk,0.0,7.63
5507,Aqueon Ecorenew Medium 3pk,aquatics,015905002530,Aqueon Ecorenew Medium 3pk,0.0,12.59
5508,Aqueon Ecorenew Small 3pk,aquatics,015905002516,Aqueon Ecorenew Small 3pk,0.0,13.64
5509,Aqueon Ecorenew Extra Small 3pk,aquatics,015905002509,Aqueon Ecorenew Extra Small 3p,0.0,10.49
5510,Aqueon Phosphate Remove 20-75,aquatics,015905062855,Aqueon Phosphate Remove 20-75,0.0,13.64
5519,Ammonia-x Cat Ax3,aquatics,087535470126,Ammonia-x Cat Ax3,0.0,6.54
5535,Marina Slim Bioclr 3pk,aquatics,644472013351,Marina Slim Bioclr 3pk,0.0,7.63
5538,Cascade Filtapack 2pk,aquatics,030172016271,Small Parrot Starter Kit,0.0,157.49
5543,Pro-carb 28oz Active Crbn,aquatics,030172015427,Pro-carb 28oz Active Crbn,0.0,28.34
5546,Marineland Active Crbn 10oz,aquatics,047431782358,Marineland Active Crbn 22oz,0.0,25.19
5547,Marineland Active Crbn 22oz,aquatics,047431782358,Marineland Active Crbn 22oz,0.0,25.19
5553,Aquatop Eliminator 7w,aquatics,048081011515,Aquatop Eliminator 7w,0.0,73.49
5561,Undergrvel Filter 10g,aquatics,030172001901,Undergrvel Filter 10g,0.0,13.64
5564,Undergravel Filter 40/55g,aquatics,030172390845,Undergravel Filter 40/55g,0.0,30.44
5575,Marineland Micron Filter,aquatics,047431783997,Marineland Micron Filter,0.0,13.64
5577,Cascade20 Filter,aquatics,720101107209,Cascade20 Filter,0.0,22.04
5587,Marineland Bio-foam-prefilter,aquatics,047431783096,Marineland Bio-foam-prefilter,0.0,10.49
5596,Marineland Power Filter280,aquatics,047431504783,Marineland Power Filter280,0.0,57.74
5597,Marineland Emperor 400,aquatics,047431504790,Marineland Emperor 400,0.0,104.99
5600,Marineland Penguin Pro275,aquatics,047431781801,Marineland Penguin Pro275,0.0,68.24
5603,"Aqueon 20""x10"" Hinged Glass Top",aquatics,015905290203,"Aqueon 20""x10"" Hinged Glass To",0.0,16.79
5606,"Aqueon 48""x18"" Glass Top",aquatics,015905290715,"Aqueon 48""x18"" Glass Top",0.0,57.74
5607,"Perfecto 30,34h,&45h",aquatics,030172035791,"Perfecto 30,34h,&45h",0.0,43.04
5608,Perfecto 20x18 Glass Top,aquatics,030172035784,Perfecto 20x18 Glass Top,0.0,33.59
5610,Aquaglo T8 30w,aquatics,850004314739,Skout's Honor Probiotic Hot Spot Hydrogel,0.0,24.14
5614,Aqueon T8 Colormax Size24,aquatics,015905004503,Aqueon T8 Colormax Size24,0.0,24.14
5616,Aqueon T8 Full Spec 18'l,aquatics,045663976019,Aqueon T8 Full Spec 18'l,0.0,9.44
5618,Aqueon Led Max Blue Size 20,aquatics,045663976033,Aqueon Led Max Blue Size 20,0.0,16.79
5619,Aquarilux 20w,aquatics,784099029172,Petcrest Two in One Pet Shampoo & Conditioner,0.0,8.73
5626,Aqueon Led Max Blue Size 48,aquatics,015905156745,Aqueon Led Max Blue Size 48,0.0,38.84
5635,Marineland Led Pod Cool White,aquatics,645095010109,Tropiclean Berry & Coconut Pet Wipes,-2.0,13.64
5636,Marineland Led Pod White & Blue,aquatics,645095010109,Tropiclean Berry & Coconut Pet Wipes,-2.0,13.64
5639,Marineland Led Pod Color Enhnce,aquatics,645095861329,Marineland Led Pod Color Enhnc,0.0,9.44
5641,Tetra 9w Uv Bulb,aquatics,046798195276,Tetra 9w Uv Bulb,0.0,30.44
5642,Aquatop Uv Light Bulb 5w,aquatics,810281011080,Aquatop Uv Light Bulb 5w,0.0,24.14
5643,Aquatop Uv Light Bulb 9w,aquatics,810281011059,Aquatop Uv Light Bulb 9w,0.0,24.14
5673,Fluval Ac70 Ac110 Bio Max,aquatics,015561196659,Fluval Ac70 Ac110 Bio Max,0.0,18.89
5674,Fluval Ac70 Ac110 Intake Sponge,aquatics,015561196864,Fluval Ac70 Ac110 Intake Spong,0.0,3.27
5682,Fluval Ac 50 Filter,aquatics,015561196109,Fluval Ac 50 Filter,0.0,55.64
5729,Fluval C4 Activated Carbon 3pk,aquatics,015561140133,Fluval C4 Activated Carbon 3pk,0.0,12.59
5730,Fluval 70 Carbon,aquatics,015561106177,Fluval 70 Carbon,0.0,8.73
5734,Fluval C3 Zeo-carb 3pk,aquatics,015561140188,Fluval C3 Zeo-carb 3pk,0.0,8.73
5735,Micra Plus Pump,aquatics,030172047671,Micra Plus Pump,0.0,41.99
5765,Tetra Pond Pump550 Medium,aquatics,046798265870,Tetra Pond Pump550 Medium,0.0,41.99
5766,Tetra Pond Pump1000 Large,aquatics,046798265887,Tetra Pond Pump1000 Large,0.0,62.99
5771,Ovation-380 Filter,aquatics,030172047381,Ovation-380 Filter,0.0,7.63
5772,Ovation-1000 Filter,aquatics,030172047398,Ovation-1000 Filter,0.0,8.73
5774,Podmaster Pond Filter,aquatics,030172047756,Podmaster Pond Filter,0.0,17.84
5782,Api Pond Pimafix,aquatics,317163021781,Api Pond Pimafix,0.0,26.24
5785,Api Pond Simply Clear,aquatics,317163022481,Api Pond Simply Clear,0.0,26.24
5786,Api Pond Algaefix,aquatics,317163021699,Api Pond Algaefix,0.0,32.54
5788,Api Pond Stress Coat,aquatics,317163051405,Api Pond Stress Coat,0.0,19.94
5790,Aqueon Pure Pond Bomb 2500,aquatics,015905550978,Aqueon Pure Pond Bomb 2500,0.0,16.79
5796,Tetra Color Enhancing Koi Vibrance Sticks 4.94oz,aquatics,046798163596,Tetra Koi Vibrance,0.0,9.44
5797,Tetra Pond Sticks 1lb,aquatics,046798164838,Tetra Pond Sticks 1lb,0.0,19.94
5800,Tetra Uv Clarifier,aquatics,046798195214,Tetra Uv Clarifier,0.0,251.99
5803,Tetra Koi Vibe 1.4lb,aquatics,046798164944,Tetra Koi Vibe 1.4lb,0.0,28.34
5806,Sponge Bob Betta Tank,aquatics,030172092039,Sponge Bob Betta Tank,0.0,24.14
5808,.5g Dory Betta Tank,aquatics,030172015373,Penn Plax Small World Kit,0.0,31.49
5810,Frozen Betta Tank,aquatics,030172091742,Frozen Betta Tank,0.0,20.99
5812,Baby Shark Big Show Tank,aquatics,030172091742,Frozen Betta Tank,0.0,20.99
5815,.5 Dory Betta Tank,aquatics,030172094026,.5 Dory Betta Tank,0.0,17.84
5816,Betta Bow Front Double Tank Kit,aquatics,030172019524,Betta Bow Front Double Tank Ki,0.0,14.69
5817,1-3 Betta Tank Kit,aquatics,030172077050,1-3 Betta Tank Kit,0.0,31.49
5820,Glofish Trilogy,aquatics,015561112178,Fluval Water Hose Bracket,0.0,8.73
5825,Aqueon 29g Tank & Stand,aquatics,745801712508,Durvet Activated Charcoal Gel,0.0,3.27
5827,Fluval 32.5us Fluval Tank & Stand,aquatics,683615359512,Fluval 32.5us Fluval Tank & St,0.0,598.49
5828,Marineland 60gal Tank & Stand,aquatics,715501517864,Marineland 60gal Tank & Stand,0.0,493.49
5830,Marineland 75 Tank & Stand,aquatics,012104434049,Marineland 75 Tank & Stand,0.0,524.99
5851,Rainy Days Small,aquatics,030172069918,Rainy Days Small,0.0,17.84
6924,Hikari Frozen Krill 3.5 oz,aquatics,042055307208,Hikari Frozen Krill 3.5 oz,0.0,7.63
6933,Hikari Frozen Spirulina Brine Shrimp 3.5 oz,aquatics,042055325202,Hikari Frozen Spirulina Brine,-1.0,6.54
6935,Hikari Frozen Ocean Plankton 3.5 oz,aquatics,076484693540,Coastal Styles Collar Med Lama,0.0,10.69
6949,Hikari Algae Waffer 8.8oz,aquatics,042055213288,Hikari Algae Waffer 8.8oz,0.0,18.89
6956,Hikari Fancy Guppy .77oz,aquatics,042055221023,Hikari Fancy Guppy .77oz,0.0,5.45
6976,Fluval Moss Ball,aquatics,076484996498,Coastal Styles Collar Sm Unicorn,-1.0,8.99
7010,Tetra Tetra Pro Color Crisps  2.65oz,aquatics,046798770794,TetraPro Color 1 oz,0.0,13.64
7019,Fluval Cichlid Small to Medium 1.6oz,aquatics,076484093890,"Rascals 3"" Hamburger",0.0,6.54
