prod_id,prod_name,brand,sku,prod_price,prod_category,pos_name,pos_stock,pos_price
5236,Crazycat Kitten Wrmer 4oz,Crazy Cat,044472017632,10.89,accessories,Crazycat Kitten Wrmer 4oz,0.0,10.49
5238,Tapeworm Dewormer Dogs Tabs,Bayer,080605821903,37.09,accessories,Tapeworm Dewormer Dogs Tabs,0.0,35.69
5242,Seresto Large Dog Collar,Seresto,030172096310,87.19,accessories,Seresto Large Dog Collar,0.0,83.99
5249,Hippie Hounds 250mg Dog Drops,Hippie Hounds,779202025097,28.39,accessories,Hippie Hounds 250mg Dog Drops,0.0,27.29
5250,Hippie Hounds 1000mg Dog Drops,Hippie Hounds,779202321618,54.49,accessories,Hippie Hounds 1000mg Dog Drops,0.0,52.49
5252,Hippie Hounds 500mg Dog Drops,Hippie Hounds,051233316871,32.69,accessories,Hippie Hounds 500mg Dog Drops,0.0,31.49
5541,Cascade Filtapack 2pk,Cascade,030172016271,6.59,accessories,Small Parrot Starter Kit,0.0,157.49
5832,Pet Rainydays Large,Penn-Plax,030172069925,21.79,accessories,Pet Rainydays Large,0.0,20.99
5833,Petrainy Daysxlg,Penn-Plax,030172069932,30.59,accessories,Petrainy Daysxlg,0.0,29.39
5836,Harness Hoodie Large Red,Fashion Pet,077234302064,23.99,accessories,Harness Hoodie Large Red,0.0,23.09
5837,Harness Coat Navy Large,Fashion Pet,660204010566,27.29,accessories,Harness Coat Navy Large,0.0,26.24
5839,Harness Hoodie Large Blue,Fashion Pet,660204032025,23.99,accessories,Harness Hoodie Large Blue,0.0,23.09
5843,Basic Hoodie Rasberry Small,Frisco,721343212812,18.59,accessories,Basic Hoodie Rasberry Small,-1.0,17.84
5844,Basic Hoodie Natural Blue Medium,Frisco,721343210627,18.59,accessories,Basic Hoodie Natural Blue Medi,0.0,17.84
5845,Basic Hoodie Bviolet Medium,Frisco,721343216940,18.59,accessories,Basic Hoodie Bviolet Medium,0.0,17.84
5846,Basic Hoodie Black Medium,Frisco,721343216315,18.59,accessories,Basic Hoodie Black Medium,0.0,17.84
5847,Basic Hoodie Red Large,Frisco,721343220909,18.59,accessories,Basic Hoodie Red Large,0.0,17.84
5857,LSU Teeshirt Small,Pets First,849790155343,21.79,accessories,LSU Teeshirt Small,0.0,20.99
5877,Garden Gnomes Pjs Pink Extra Extra Small,Fashion Pet,660204032063,22.89,accessories,Garden Gnomes Pjs Pink Extra E,0.0,22.04
5879,Gardebn Gnomes Pj Pink Extra Large,Fashion Pet,660204032087,22.89,accessories,Gardebn Gnomes Pj Pink Extra L,0.0,22.04
5894,Camo Sweatshirt Extra Large,Ethical Pet,077234500071,28.39,accessories,Camo Sweatshirt Extra Large,0.0,27.29
5899,Plaid Sweater Red Medium,Penn-Plax,030172101397,25.09,accessories,Plaid Sweater Red Medium,0.0,24.14
5902,Class Cable Sweater Red Extra Extra Small,Fashion Pet,022517912461,14.19,accessories,Class Cable Sweater Red Extra,0.0,13.64
6940,Dogo's Ice Cream Vanilla,Dog-O's,850529003903,4.39,accessories,Dogo's Ice Cream Vanilla,0.0,4.36
7125,Fritz Glass Cleaner,Fritz Aquatics,080531540084,10.89,accessories,Fritz Glass Cleaner,0.0,10.49
7170,Acurel,Acurel,842982000056,7.69,accessories,Acurel,0.0,7.63
7499,PetOdor Candle Hippe Love,Specialty Pet Products,734366027943,11.99,accessories,PetOdor Candle Hippe Love,0.0,11.54
7503,PetOdor Ocean Breeze Spray 7oz,Specialty Pet Products,734366054925,9.89,accessories,PetOdor Ocean Breeze Spray 7oz,0.0,9.44
7504,PetOdor Flower Power Spray 7oz,Specialty Pet Products,734366054178,9.89,accessories,PetOdor Flower Power Spray 7oz,0.0,9.44
7505,PetOdor Lavender with Chamomile Spray 7oz,Specialty Pet Products,734366020197,9.89,accessories,PetOdor Lavender with Chamomil,0.0,9.44
7983,Petsafe Come With Me Kitty Harness And Leash Black Large,Petsafe,10BE008428,20.79,accessories,Petsafe Come With Me Kitty Har,0.0,19.94
8225,Untucked Cab Sweet Navy Medium,Coastal,076484510649,21.79,accessories,Safari Large Nail Trimmer,0.0,11.54
8248,Cosmic Hoodie Navy Extra Small,Coastal,660204031837,19.69,accessories,Cosmic Hoodie Navy Extra Small,0.0,18.89
9133,Coastal Mesh Muzzle Size 7xl,Coastal,076484076114,18.59,accessories,Coastal Mesh Muzzle Size 7xl,0.0,17.84
9134,Coastal Mesh Muzzle Size 6,Coastal,076484706770,17.49,accessories,Coastal Mesh Muzzle Size 6,0.0,16.79
9146,Coastal Auto Tether,Coastal,076484986000,22.79,accessories,Coastal Auto Tether,0.0,24.14
9262,Petmate Pup Top Food Can Topper,Petmate,029695268045,3.29,accessories,Petmate Pup Top Food Can Toppe,0.0,3.27
9370,Intersand Fresh & Natural Scented Clumping Cat Litter 20lb,Fresh & Natural,777979156105,21.79,accessories,Intersand Fresh & Natural Scen,-1.0,20.99
9374,Four Paws Wee-Wee Super Absorbent Disposable Dog Diaper Liners One Size (10 ct),Four Paws,045663972288,11.99,accessories,Four Paws Wee-Wee Super Absorb,0.0,12.59
9458,Loving Pets Bella Fashion Mats Assorted,Loving Pets,842982075696,8.79,accessories,Loving Pets Fashion Mat,0.0,8.73
9494,Kaytee CritterTrail One Level Habitat,Kaytee,045125605280,76.29,accessories,Crittertrail Quick Clean,0.0,73.49
9552,"Midwest Quiet Time Deluxe Wave Pet Bed Tan 18""",Midwest,027773027911,16.39,accessories,Quiet Time Crate Bed 18 inch Tan,0.0,15.74
9820,"Bergan® Comfort Carrier™, Black with Grey, Small - 16"" L x 8"" W x 11"" H",Coastal,879213009007,58.89,accessories,Bergan Comfort Carrier Black Small,-1.0,56.69
9821,"Bergan® Comfort Carrier™, Heather Grey, Small - 16"" L x 8"" W x 11"" H",Coastal,879213009106,52.39,accessories,Bergan Carrier,0.0,50.39
9822,"Bergan® Comfort Carrier™, Heather Bermuda, Small - 16"" L x 8"" W x 11"" H",Coastal,879213009137,52.39,accessories,Comfort Carrier Small/Petite 10lb,-1.0,56.69
9823,"Bergan® Comfort Carrier™, Black with Grey, Large - 19"" L x 10"" W x 13"" H",Coastal,879213009182,70.89,accessories,Bergan Comfort Carrier Black Lrg,0.0,68.24
127,Exo Terra Snails,Exo Terra,015561219563,7.62,aquatics,Exo Terra Snails,0.0,7.63
483,"Lagoon 11"" Oval",Penn-Plax,030172031816,20.70,aquatics,"Lagoon 11"" Oval",0.0,19.94
484,Lagoon Kidney,Penn-Plax,030172031823,14.16,aquatics,Lagoon Kidney,0.0,13.64
679,Suculate Garden,Penn-Plax,850005832522,17.49,aquatics,Succulent Garden #2,0.0,16.79
1739,Petcrestspiralstake,Penn-Plax,026716800000,48.29,aquatics,Diamond Grain Free 28lb,0.0,48.29
4241,Lock Crock 20oz,Penn-Plax,030172010774,11.99,aquatics,Lock Crock 20oz,0.0,11.54
4242,Lock Crock 10oz,Penn-Plax,030172010767,10.89,aquatics,Lock Crock 10oz,0.0,10.49
4248,Pet Water Bottle 32oz,Penn-Plax,030172041716,9.89,aquatics,Pet Water Bottle 32oz,0.0,9.44
4992,Aqueon Proscraper 3.0 Adjust,Aqueon,015905002196,21.79,aquatics,Aqueon Proscraper 3.0 Adjust,0.0,20.99
4993,Aqueon Proscraper 3.0 Short,Aqueon,015905002325,14.16,aquatics,Aqueon Proscraper 3.0 Short,0.0,13.64
4996,"Aqueon 14"" Led Bubble Wand",Aqueon,015905062374,31.60,aquatics,"Aqueon 14"" Led Bubble Wand",0.0,30.44
5010,Aqualife Thermal Temp,Aqualife,15561229890,4.35,aquatics,Aqualife Thermal Temp,0.0,4.36
5025,Marina 2way Control Valve,Marineland,015561111782,4.35,aquatics,Marina 2way Control Valve,0.0,4.36
5029,Marina Digit Thermometer,Marineland,015561111966,22.88,aquatics,Marina Digit Thermometer,0.0,22.04
5033,Mag-scrape Scraper Blades,Penn-Plax,030172032127,21.79,aquatics,Mag-scrape Scraper Blades,0.0,20.99
5034,Airpod,Penn-Plax,030172047190,91.55,aquatics,Airpod,0.0,88.19
5037,Marina Battery Air Pump,Marineland,015561111348,22.88,aquatics,Marina Battery Air Pump,0.0,22.04
5039,"Aqualife 28"" Bubble Wall",Aqualife,097612621501,9.80,aquatics,"Aqualife 28"" Bubble Wall",0.0,9.44
5040,"Aqualife 23"" Bubble Wall",Aqualife,784369933727,14.16,aquatics,"Aqualife 23"" Bubble Wall",0.0,13.64
5042,Marina Air Curtain,Marineland,015561229920,10.89,aquatics,Marina Air Curtain,0.0,10.49
5043,"Aqualife 48"" Bend Bubble Wall",Aqualife,030172018701,20.70,aquatics,"Aqualife 48"" Bend Bubble Wall",0.0,19.94
5045,"Aqualife 23.5"" Bend Bubble Wall",Aqualife,015561229944,15.29,aquatics,Exo Terra Boxwood Bush,0.0,14.69
5052,"Aquamist 12""",Penn-Plax,030172333125,7.62,aquatics,"Aquamist 12""",0.0,7.63
5055,Aqualife Stand Airline Tube 8ft,Aqualife,030172350085,4.35,aquatics,Aqualife Stand Airline Tube 8f,0.0,4.36
5059,Marina Air Stone 2pk,Marineland,015561109611,2.17,aquatics,Marina Air Stone 2pk,0.0,2.17
5060,"Aquamist 7/16""",Penn-Plax,030172332067,2.17,aquatics,"Aquamist 7/16""",0.0,2.17
5066,Act-air Skele on Wheel,Penn-Plax,030172104909,9.80,aquatics,Skeleton Escape,0.0,9.44
5086,Airtech 2k4,Penn-Plax,030172047220,38.14,aquatics,Airtech 2k4,0.0,36.74
5096,Caribsea Aragonite 15lb,CaribSea,97612009361,22.88,aquatics,Caribsea Aragonite 15lb,0.0,22.04
5101,Fluval Bio - stratum 4.4lb,Fluval,015561126996,20.70,aquatics,Fluval Bio - stratum 4.4lb,0.0,19.94
5102,Fluval Stratum 4.4lb,Fluval,1556112639,18.52,aquatics,Fluval Stratum 4.4lb,0.0,17.84
5107,Spectrastone Mini Rainbow 5lb,Spectrastone,096316660267,6.53,aquatics,Spectrastone Lake Green 5lb,0.0,6.54
5111,Spectrastone Red 5lb,Spectrastone,097612090413,7.62,aquatics,Spectrastone Red 5lb,0.0,7.63
5112,Spectrastone Mini Black Lag 5lb,Spectrastone,47497269237,8.71,aquatics,Spectrastone Mini Black Lag 5l,0.0,8.73
5113,Spectrastone Berry Lk 5lb,Spectrastone,096316660267,6.53,aquatics,Spectrastone Lake Green 5lb,0.0,6.54
5116,Purewater Pebble Blue Lag 5lb,Nature's Ocean,096316660441,6.59,aquatics,Zilla Basic Tropical Kit,0.0,104.99
5119,Spectrastone Lake Green 5lb,Spectrastone,096316660267,6.53,aquatics,Spectrastone Lake Green 5lb,0.0,6.54
5121,Purewater Pebbles Black Beaty 5lb,Nature's Ocean,015561226004,5.49,aquatics,Mini Natural Wide Terrarium,0.0,62.99
5122,Purewater Pebbles Rainbow Gems 5lb,Nature's Ocean,015561226028,6.53,aquatics,Purewater Pebbles Rainbow Gems,0.0,6.54
5131,Spectrastone Blue Jean 25lb,Spectrastone,015561226134,28.33,aquatics,Spectrastone lb Black 25lb,0.0,27.29
5134,Spectrastone lb Black 25lb,Spectrastone,015561226134,28.33,aquatics,Spectrastone lb Black 25lb,0.0,27.29
5135,Purewatr Pebbles Liberty 25 lb,Pure Water Pebbles,015561226103,26.15,aquatics,Purewatr Pebbles Liberty 25 lb,0.0,25.19
5140,Sinkers Water Lily Red Medium,Penn-Plax,030172055485,6.53,aquatics,Sinkers Water Lily Red Medium,0.0,6.54
5143,Sinkers Blom Ludwig Green Super,Penn-Plax,030172091032,10.89,aquatics,Sinkers Blom Ludwig Green Supe,0.0,10.49
5145,Sinkers Bloom Ludwigia Red Giant,Penn-Plax,030172055652,13.07,aquatics,Sinkers Bloom Ludwigia Red Gia,0.0,12.59
5146,Sinkers Ambulia Green Giant,Penn-Plax,030172055669,14.16,aquatics,Sinkers Ambulia Green Giant,0.0,13.64
5157,Aqua plant 8' Plant Green,Penn-Plax,030172055478,10.89,aquatics,Aqua plant 8' Plant Green,0.0,10.49
5159,"Aquatop Vibrant Gar Blue Plant 16""",Aquatop,021653101128,15.25,aquatics,Aquatop Vibrant Gar Viol Plant,0.0,14.69
5162,"Aquatop Vibrant Pass Yellw Plant 16""",Aquatop,050024364318,11.98,aquatics,Aquatop Vibrant Pass Rose Plan,0.0,11.54
5164,"Aquatop Vibrant Wild Purple Plant 16""",Aquatop,010053870426,11.98,aquatics,Aquatop Vibrant Wild Purple Pl,0.0,11.54
5165,"Aquatop Vibrant Gar Pink Plant 16""",Aquatop,021653101128,15.25,aquatics,Aquatop Vibrant Gar Viol Plant,0.0,14.69
5166,"Aquatop Vibrant Pass Rose Plant 16""",Aquatop,050024364318,11.98,aquatics,Aquatop Vibrant Pass Rose Plan,0.0,11.54
5167,"Aquatop Vibrant Wild White Plant 16""",Aquatop,010053870426,11.98,aquatics,Aquatop Vibrant Wild Purple Pl,0.0,11.54
5168,"Aquatop Vibrant Pass Turq Plant 16""",Aquatop,050024364318,11.98,aquatics,Aquatop Vibrant Pass Rose Plan,0.0,11.54
5169,"Aquatop Vibrant Gar Viol Plant 16""",Aquatop,024089792730,18.52,aquatics,Aquatop Vibrant Gar Pink Plant,0.0,17.84
5170,Aquatop Vibrant Gar Purple Plant,Aquatop,076484228582,3.26,aquatics,turbo,0.0,3.27
5171,"Aquatop Vibrant Gar Green Plant 16""",Aquatop,021653101128,15.25,aquatics,Aquatop Vibrant Gar Viol Plant,0.0,14.69
5172,"Aquatop Vibrant Wild Red Plant 16""",Aquatop,010053870426,11.98,aquatics,Aquatop Vibrant Wild Purple Pl,0.0,11.54
5173,"Aquatop Vibrant Pass Blue Plant 16""",Aquatop,050024364318,11.98,aquatics,Aquatop Vibrant Pass Rose Plan,0.0,11.54
5174,"Aquatop Vibrant Gar Blue Plant 10""",Aquatop,076484228582,3.26,aquatics,turbo,0.0,3.27
5176,"Aquatop Vibrant Pass Yellow Plant 10""",Aquatop,009079059817,15.25,aquatics,Aquatop Vibrant Pass Pink Plan,0.0,14.69
5179,"Aquatop Vibrant Gar Pink Plant 10""",Aquatop,024089792730,18.52,aquatics,Aquatop Vibrant Gar Pink Plant,0.0,17.84
5180,"Aquatop Vibrant Wild Purple Plant 10""",Aquatop,010053870426,11.98,aquatics,Aquatop Vibrant Wild Purple Pl,0.0,11.54
5181,"Aquatop Vibrant Gar Viol Plant 10""",Aquatop,021653101128,15.25,aquatics,Aquatop Vibrant Gar Viol Plant,0.0,14.69
5183,"Aquatop Vibrant Pass Rose Plant 6""",Aquatop,050024364318,11.98,aquatics,Aquatop Vibrant Pass Rose Plan,0.0,11.54
5188,"Aquatop Vibrant Gar Purple Plant 10""",Aquatop,010053870426,11.98,aquatics,Aquatop Vibrant Wild Purple Pl,0.0,11.54
5189,"Aquatop Vibrant Pass Blue Plant 10""",Aquatop,009079059817,15.25,aquatics,Aquatop Vibrant Pass Pink Plan,0.0,14.69
5190,Aquatop Vibrant Pass Pink Plant 10',Aquatop,009079059817,15.25,aquatics,Aquatop Vibrant Pass Pink Plan,0.0,14.69
5192,"Aquatop Vibrant Pass Rse Plant 6""",Aquatop,076484835278,11.99,aquatics,Yarn Cat Toy,-1.0,2.17
5193,"Aquatop Vibrant Gar Pink Plant 6""",Aquatop,076484228582,3.26,aquatics,turbo,0.0,3.27
5196,"Aquatop Vibrant Gar Purple Plant 6""",Aquatop,076484228582,3.26,aquatics,turbo,0.0,3.27
5197,"Aquatop Vibrant Gar Blue Plant 6""",Aquatop,076484228582,3.26,aquatics,turbo,0.0,3.27
5198,"Aquatop Vibrant Gar Viol Plant 6""",Aquatop,076484851216,11.98,aquatics,Aquatop Vibrant Gar Viol Plant,0.0,11.54
5199,"Aquatop Vibrant Wild Purple Plant 6""",Aquatop,010053870426,11.98,aquatics,Aquatop Vibrant Wild Purple Pl,0.0,11.54
5200,"Aquatop Vibrant Pass Rose Plant 6""",Aquatop,076484536090,11.99,aquatics,Cat toy,-11.0,3.27
5201,"Aquatop Vibrant Gar Green Plant 6""",Aquatop,076484228582,3.26,aquatics,turbo,0.0,3.27
5213,"Aqualife Plant Scapes 8""",Aqualife,018940313014,18.52,aquatics,Aqualife Decoscapes Large,0.0,17.84
5218,"Aqualife Plant Scapes 14""",Aqualife,618940313090,20.79,aquatics,"Aqualife Plant Scapes 14""",0.0,17.84
5221,Aqualife Decoscapes Small,Aqualife,018940313014,18.52,aquatics,Aqualife Decoscapes Large,0.0,17.84
5224,"Aqualife Plant Scapes 10""",Aqualife,618940313113,15.25,aquatics,"Aqualife Plant Scapes 10""",0.0,14.69
5226,Aqualife Decoscapes Large,Aqualife,018940313014,18.52,aquatics,Aqualife Decoscapes Large,0.0,17.84
5229,Sinkers Red Water Hyacinth Bottom,Penn-Plax,030172050589,5.44,aquatics,Sinkers Red Water Hyacinth Bot,0.0,5.45
5257,Foregrounder Cabomba Greenward,Penn-Plax,030172055102,3.26,aquatics,Foregrounder Cabomba Greenward,0.0,3.27
5258,"Glo-Plant 4"" Aquaplnt",GloFish,046798784074,3.29,aquatics,Tetra Glo Multi Plant,0.0,10.49
5265,Frozen Olaf Slide Mini,Penn-Plax,030172090097,7.62,aquatics,Frozen Olaf Slide Mini,0.0,7.63
5266,Sesame Oscar the Grouch,Penn-Plax,030172099670,5.44,aquatics,Sesame Oscar the Grouch,0.0,5.45
5274,Little Meremaid 5pk,Penn-Plax,030172082740,31.60,aquatics,Little Meremaid 5pk,0.0,30.44
5275,Aquascapes Medium Green/Pink Bunch,Penn-Plax,030172062308,4.39,aquatics,Rock Stack,0.0,10.49
5277,Aquascapes Small Purpl Bunch,Penn-Plax,03017209876,4.35,aquatics,Aquascapes Small Purpl Bunch,0.0,4.36
5279,Aquascapes Medium Pennywort Bunch,Penn-Plax,030172080128,4.35,aquatics,Aquascapes Medium Pennywort Bu,0.0,4.36
5283,Aquascapes Glow Bunch Medium Green/Pink,Penn-Plax,030172101045,4.35,aquatics,Aquascapes Glow Bunch Medium G,0.0,4.36
5288,Aqua Floras Living Large Log,Penn-Plax,030172105463,18.52,aquatics,Aqua Floras Living Large Log,0.0,17.84
5292,"Galapagos 12""-24"" Spider Wd",Galapagos,759834053194,31.60,aquatics,"Galapagos 12""-24"" Spider Wd",0.0,30.44
5293,Zoo Med Medium Spider Wood,Zoo Med,097612200928,19.69,aquatics,Zoo Med Mopani Wood Medium,-1.0,17.84
5298,Mopani Wd Medium,Penn-Plax,030172104657,16.34,aquatics,Mopani Wd Medium,0.0,15.74
5305,Plant Decor Kit 2md 4xs color,Penn-Plax,030172101779,17.43,aquatics,Plant Decor Kit 2md 4xs color,0.0,16.79
5310,Skeleton Escape,Penn-Plax,030172104909,9.80,aquatics,Skeleton Escape,0.0,9.44
5313,Coral Rock Large,Hagen,015561147583,43.59,aquatics,Coral Rock Large,0.0,41.99
5314,Jammin Jam,Penn-Plax,030172040511,7.62,aquatics,Jammin Jam,0.0,7.63
5315,Weird Waters Sign,Penn-Plax,030172045530,5.44,aquatics,Weird Waters Sign,0.0,5.45
5323,Clown Fish,Penn-Plax,030172080579,6.53,aquatics,Clown Fish,0.0,6.54
5326,Jaws W Bair Tank Medium,Penn-Plax,030172103889,21.79,aquatics,Jaws W Bair Tank Medium,0.0,20.99
5337,Gary Large,Penn-Plax,030172068966,14.16,aquatics,Gary Large,0.0,13.64
5338,Spongebob Large,Penn-Plax,030172075940,22.88,aquatics,Spongebob Large,0.0,22.04
5342,"Roundstone Hideaway Large 4""",Penn-Plax,030172078552,21.79,aquatics,"Roundstone Hideaway Large 4""",0.0,20.99
5352,Shipwreck Bow Large,Penn-Plax,030172014581,98.09,aquatics,Shipwreck Bow Large,0.0,94.49
5360,Dilophosaurus Medium,Penn-Plax,030172103858,16.34,aquatics,Dilophosaurus Medium,0.0,15.74
5365,Medium Afr Shade Leaf Log,Penn-Plax,030172045776,16.34,aquatics,Medium Afr Shade Leaf Log,0.0,15.74
5366,Naturals Log Medium,Prevue,030172902741,34.89,aquatics,Perch with Mirror and Beads & Seed Cup,-2.0,4.36
5376,Minions Beacg Buddies Small,Penn-Plax,030172104299,16.34,aquatics,Minions Beacg Buddies Small,0.0,15.74
5377,Kev & Stuart Surf Small,Penn-Plax,030172104282,16.34,aquatics,Kev & Stuart Surf Small,0.0,15.74
5381,Barbies Mermaid Medium,Penn-Plax,030172115486,14.16,aquatics,Barbies Mermaid Medium,0.0,13.64
5382,Barbie Mermaid Medium,Penn-Plax,030172115479,14.16,aquatics,Barbie Mermaid Medium,0.0,13.64
5384,Stump Ornatment Large,Penn-Plax,030172045783,4.35,aquatics,Mini Undersea Mini Cannon,0.0,4.36
5385,Wood Decor,Penn-Plax,030172104664,21.79,aquatics,Wood Decor,0.0,20.99
5389,Fighter Jet Wreck Scape,Penn-Plax,030172083518,59.94,aquatics,Fighter Jet Wreck Scape,0.0,57.74
5395,Pipe Hideaway Large,Penn-Plax,030172064432,10.89,aquatics,Pipe Hideaway Large,0.0,10.49
5397,Marina Naturals Large,Marineland,644472008685,43.59,aquatics,Marina Naturals Large,0.0,41.99
5408,Red Rock Tank Decor,Penn-Plax,030172017797,38.14,aquatics,Red Rock Tank Decor,0.0,36.74
5411,Rock Cave Mountain,Penn-Plax,030172064425,31.60,aquatics,Rock Cave Mountain,0.0,30.44
5413,Zoo Med Aqualog Large,Zoo Med,097612240313,23.97,aquatics,Zoo Med Aqualog Large,0.0,23.09
5415,Small Rdck Cave,Penn-Plax,030172064401,21.79,aquatics,Small Rdck Cave,0.0,20.99
5425,Rock Stack,Penn-Plax,030172062308,10.89,aquatics,Rock Stack,0.0,10.49
5427,Kitbox Volcano,H 2 Show,798549198820,74.11,aquatics,Kitbox Volcano,0.0,71.39
5431,Bonsai Tree Small,Penn-Plax,030172072062,20.70,aquatics,Bonsai Tree Small,0.0,19.94
5433,Green Leaf Dirtfwood,Penn-Plax,030172098154,10.89,aquatics,Green Leaf Dirtfwood,0.0,10.49
5435,Mossy Rock Scape,Penn-Plax,030172088131,31.60,aquatics,Mossy Rock Scape,0.0,30.44
5450,Castle Super Section B,Penn-Plax,030172027352,87.19,aquatics,Castle Super Section B,0.0,83.99
5451,Castle Super Sec A,Penn-Plax,030172027345,65.39,aquatics,Castle Super Sec A,0.0,62.99
5460,Mini Castle,Penn-Plax,030172027482,9.80,aquatics,Mini Castle,0.0,9.44
5468,Mini Undersea Mini Cannon,Penn-Plax,030172045783,4.35,aquatics,Mini Undersea Mini Cannon,0.0,4.36
5476,Treasure Chest Large,Penn-Plax,030172019418,43.59,aquatics,Treasure Chest Large,0.0,41.99
5484,Cascade 150/200 Flt Cartridge,Cascade,071859475110,5.44,aquatics,Cascade 150/200 Flt Cartridge,0.0,5.45
5488,Forza Replace Fzpuv Cartridge,Forza,048054810589,14.16,aquatics,Forza Replace Fzpuv Cartridge,0.0,13.64
5493,Acurel Amonia Reduce Pad,Acurel,087535360687,10.89,aquatics,Acurel Amonia Reduce Pad,0.0,10.49
5498,Nitrate Remover Pad,Penn-Plax,030172082269,11.98,aquatics,Nitrate Remover Pad,0.0,9.44
5500,Cascade 20 Filter 3pk,Cascade,97612510119,7.62,aquatics,Cascade 20 Filter 3pk,0.0,7.63
5507,Aqueon Ecorenew Medium 3pk,Aqueon,015905002530,13.07,aquatics,Aqueon Ecorenew Medium 3pk,0.0,12.59
5508,Aqueon Ecorenew Small 3pk,Aqueon,015905002516,14.16,aquatics,Aqueon Ecorenew Small 3pk,0.0,13.64
5509,Aqueon Ecorenew Extra Small 3pk,Aqueon,015905002509,10.89,aquatics,Aqueon Ecorenew Extra Small 3p,0.0,10.49
5510,Aqueon Phosphate Remove 20-75,Aqueon,015905062855,14.16,aquatics,Aqueon Phosphate Remove 20-75,0.0,13.64
5519,Ammonia-x Cat Ax3,Ammonia-X,087535470126,6.53,aquatics,Ammonia-x Cat Ax3,0.0,6.54
5535,Marina Slim Bioclr 3pk,Marineland,644472013351,7.62,aquatics,Marina Slim Bioclr 3pk,0.0,7.63
